Iteration,Avg,Max,Min
1,0.0004124827913754347,0.0004570383912248629,0.00036859565057132326
2,0.00041326371242360387,0.0004570383912248629,0.00036859565057132326
3,0.00041528601461489817,0.0004657661853749418,0.00037537537537537537
4,0.00041814700216883077,0.00048216007714561236,0.00038182512409316535
5,0.0004210288162664112,0.00048216007714561236,0.00038880248833592535
6,0.00042468205489830564,0.00048216007714561236,0.00039277297721916735
7,0.0004289762947355237,0.00048216007714561236,0.00039603960396039607
8,0.0004342286983654854,0.000505050505050505,0.0004017677782241864
9,0.0004398824153701338,0.0005344735435595938,0.0004050222762251924
10,0.0004469911395918789,0.0005344735435595938,0.00040766408479412964
11,0.00045510649548313015,0.0005344735435595938,0.0004130524576621231
12,0.00046427747336672475,0.000536480686695279,0.00041841004184100416
13,0.000475159207457393,0.0005530973451327434,0.0004278990158322636
14,0.0004856748554947138,0.0005605381165919282,0.0004389815627743635
15,0.0004975432589215699,0.0005605381165919282,0.00044483985765124553
16,0.0005101359046558329,0.0005630630630630631,0.00046533271288971617
17,0.0005222549597662722,0.000576036866359447,0.00047281323877068556
18,0.0005326841692012064,0.000576036866359447,0.0004885197850512946
19,0.0005422727444541632,0.000580046403712297,0.000502008032128514
20,0.0005516792434707725,0.0005924170616113745,0.0005194805194805195
21,0.0005597507080302222,0.0005970149253731343,0.0005350454788657035
22,0.0005671943586710826,0.0006082725060827251,0.000543773790103317
23,0.0005743105901925286,0.0006082725060827251,0.0005530973451327434
24,0.0005822162896897779,0.0006105006105006105,0.0005621135469364812
25,0.0005897541851660952,0.0006146281499692685,0.0005672149744753262
26,0.0005968641728039632,0.0006226650062266501,0.0005773672055427252
27,0.0006036911624956873,0.0006293266205160479,0.0005871990604815032
28,0.0006100855302709305,0.0006381620931716656,0.0005952380952380953
29,0.00061607489114118,0.000641025641025641,0.0006013229104028864
30,0.0006215951085483028,0.000643915003219575,0.0006075334143377885
31,0.0006270805071289745,0.000643915003219575,0.0006131207847946045
32,0.000631852324754726,0.0006447453255963894,0.0006203473945409429
33,0.000636279580304618,0.0006447453255963894,0.0006253908692933083
34,0.000639854332884406,0.0006447453255963894,0.0006313131313131314
35,0.000642211725599332,0.0006447453255963894,0.0006377551020408163
36,0.0006436388356711192,0.0006447453255963894,0.000641025641025641
37,0.0006446243476015746,0.0006447453255963894,0.000641025641025641
38,0.000644745325596389,0.0006447453255963894,0.0006447453255963894
39,0.000644745325596389,0.0006447453255963894,0.0006447453255963894
40,0.0006446280147371894,0.0006447453255963894,0.0006341154090044388
41,0.000644745325596389,0.0006447453255963894,0.0006447453255963894
42,0.0006447453255963889,0.0006447453255963894,0.0006447453255963894
43,0.0006447453255963889,0.0006447453255963894,0.0006447453255963894
44,0.0006447453255963889,0.0006447453255963894,0.0006447453255963894
45,0.0006447453255963889,0.0006447453255963894,0.0006447453255963894
46,0.0006447453255963888,0.0006447453255963894,0.0006447453255963894
47,0.0006447453255963888,0.0006447453255963894,0.0006447453255963894
48,0.0006447453255963888,0.0006447453255963894,0.0006447453255963894
49,0.0006447453255963888,0.0006447453255963894,0.0006447453255963894
50,0.0006446218111661979,0.0006447453255963894,0.0006385696040868455
51,0.0006447453255963887,0.0006447453255963894,0.0006447453255963894
52,0.0006447453255963887,0.0006447453255963894,0.0006447453255963894
53,0.0006447453255963887,0.0006447453255963894,0.0006447453255963894
54,0.0006446529340273189,0.0006447453255963894,0.0006305170239596469
55,0.0006447453255963887,0.0006447453255963894,0.0006447453255963894
56,0.0006447453255963886,0.0006447453255963894,0.0006447453255963894
57,0.0006447453255963886,0.0006447453255963894,0.0006447453255963894
58,0.0006447453255963886,0.0006447453255963894,0.0006447453255963894
59,0.0006447453255963886,0.0006447453255963894,0.0006447453255963894
60,0.0006447453255963886,0.0006447453255963894,0.0006447453255963894
61,0.0006447453255963885,0.0006447453255963894,0.0006447453255963894
62,0.0006447453255963885,0.0006447453255963894,0.0006447453255963894
63,0.0006440294856587055,0.0006447453255963894,0.0006172839506172839
64,0.0006445069099944239,0.0006447453255963894,0.0006317119393556538
65,0.0006447453255963885,0.0006447453255963894,0.0006447453255963894
66,0.0006447453255963885,0.0006447453255963894,0.0006447453255963894
67,0.0006447453255963883,0.0006447453255963894,0.0006447453255963894
68,0.0006447453255963883,0.0006447453255963894,0.0006447453255963894
69,0.0006447453255963883,0.0006447453255963894,0.0006447453255963894
70,0.0006447453255963883,0.0006447453255963894,0.0006447453255963894
71,0.0006440796192533809,0.0006447453255963894,0.000625
72,0.0006447453255963883,0.0006447453255963894,0.0006447453255963894
73,0.0006447453255963882,0.0006447453255963894,0.0006447453255963894
74,0.0006447453255963882,0.0006447453255963894,0.0006447453255963894
75,0.0006447453255963882,0.0006447453255963894,0.0006447453255963894
76,0.0006447453255963882,0.0006447453255963894,0.0006447453255963894
77,0.000644634312142425,0.0006447453255963894,0.0006349206349206349
78,0.0006447453255963882,0.0006447453255963894,0.0006447453255963894
79,0.0006439066572911725,0.0006447453255963894,0.0006253908692933083
80,0.0006447453255963881,0.0006447453255963894,0.0006447453255963894
81,0.0006447453255963881,0.0006447453255963894,0.0006447453255963894
82,0.0006447453255963881,0.0006447453255963894,0.0006447453255963894
83,0.0006445854829423,0.0006447453255963894,0.000630119722747322
84,0.0006447453255963881,0.0006447453255963894,0.0006447453255963894
85,0.0006447453255963881,0.0006447453255963894,0.0006447453255963894
86,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
87,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
88,0.0006444887610502912,0.0006447453255963894,0.0006285355122564425
89,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
90,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
91,0.0006441864560130959,0.0006447453255963894,0.0006234413965087282
92,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
93,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
94,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
95,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
96,0.000644745325596388,0.0006447453255963894,0.0006447453255963894
97,0.0006443523417120616,0.0006447453255963894,0.0006253908692933083
98,0.0006445539002325075,0.0006447453255963894,0.0006321112515802782
99,0.0006446579248252782,0.0006447453255963894,0.0006273525721455458
100,0.0006447453255963879,0.0006447453255963894,0.0006447453255963894
