Iteration,Avg,Max,Min
1,2.1496028036152968e-05,2.3953817040745443e-05,2.0508613617719442e-05
2,2.2292531438312898e-05,2.4494194875814433e-05,2.14532426576277e-05
3,2.2883148336136944e-05,2.4729826643915225e-05,2.2178358357914347e-05
4,2.3423711858811497e-05,2.6213006894020814e-05,2.2744848291861893e-05
5,2.3935884206451062e-05,2.645712622694923e-05,2.320993385168852e-05
6,2.4604123079445456e-05,2.7067994802944997e-05,2.392058366224136e-05
7,2.510844465615281e-05,2.7297046459573073e-05,2.4448682216028556e-05
8,2.5586976831264486e-05,2.7297046459573073e-05,2.4980640003996903e-05
9,2.5991416441526454e-05,2.7924380776856273e-05,2.54427030327702e-05
10,2.6411093037163025e-05,2.8183304210585648e-05,2.58631837579206e-05
11,2.686793029797122e-05,2.8262958566502742e-05,2.6360880453407144e-05
12,2.7203016022602136e-05,2.8431707039690663e-05,2.6780214777322515e-05
13,2.7589030576160107e-05,2.8686173264486518e-05,2.7109086965950985e-05
14,2.7970976033177235e-05,2.9398794649419375e-05,2.754062241806665e-05
15,2.830858367402308e-05,2.9627873903768665e-05,2.792048246593701e-05
16,2.8661879886653245e-05,2.9627873903768665e-05,2.8278143822639483e-05
17,2.901443561995874e-05,3.0243459851807046e-05,2.8562451800862586e-05
18,2.9323230014193033e-05,3.0243459851807046e-05,2.8975428836346777e-05
19,2.9686274109622482e-05,3.145544336447422e-05,2.9348751210635988e-05
20,3.002814213089574e-05,3.145544336447422e-05,2.9599810561212407e-05
21,3.036466127555238e-05,3.153280988868918e-05,2.9982310436842264e-05
22,3.0719382929449504e-05,3.2028697713150986e-05,3.0337964929312543e-05
23,3.105012145976985e-05,3.216364864430221e-05,3.0668261416260314e-05
24,3.141594128198162e-05,3.289798335362042e-05,3.100582909587002e-05
25,3.1777915831184995e-05,3.289798335362042e-05,3.1413941507240916e-05
26,3.214353118347713e-05,3.340682835571591e-05,3.170376006594382e-05
27,3.24695950037588e-05,3.340682835571591e-05,3.206258616820033e-05
28,3.2793296736319235e-05,3.342581141157201e-05,3.2449621961904146e-05
29,3.30352130286587e-05,3.3747300215982723e-05,3.2752521944189706e-05
30,3.3267531558032066e-05,3.425009418775902e-05,3.3032735440821854e-05
31,3.347351052613745e-05,3.4475625732607044e-05,3.324689141565264e-05
32,3.366774123808891e-05,3.4475625732607044e-05,3.340682835571591e-05
33,3.3875813862048904e-05,3.487479946990305e-05,3.357281944537702e-05
34,3.406510109697886e-05,3.514444366345681e-05,3.3781501249915544e-05
35,3.4343536312312194e-05,3.514444366345681e-05,3.4035601238895884e-05
36,3.4553821312652206e-05,3.543334986889661e-05,3.425009418775902e-05
37,3.479178564060664e-05,3.562522265764161e-05,3.4483947722335256e-05
38,3.5004231443382714e-05,3.563283922462942e-05,3.478502852372339e-05
39,3.518280116602208e-05,3.583587170757929e-05,3.497481813094572e-05
40,3.536103142752627e-05,3.5947947372205044e-05,3.515679932498945e-05
41,3.5506012506703e-05,3.5947947372205044e-05,3.537568982595161e-05
42,3.560849395709885e-05,3.5947947372205044e-05,3.546853940554728e-05
43,3.5699672861105285e-05,3.5947947372205044e-05,3.562522265764161e-05
